suite,instance,seed,num_variables,strategy,success,status,initial_core_size,final_core_size,expansions,used_explanation,used_assumption_core,used_frontier,boundary_released,gac_time_ns,cpsat_time_ns,total_time_ns,full_scope_required
standard,S1,42,12,violated0,True,optimal,2,2,0,False,False,False,0,0,2836800,2894500,False
standard,S1,42,12,radius0,True,optimal,2,2,0,False,False,False,0,0,548700,596300,False
standard,S1,42,12,radius1,True,optimal,2,2,0,False,False,False,0,0,522000,568900,False
standard,S1,42,12,radius2,True,optimal,2,2,0,False,False,False,0,0,508400,556000,False
standard,S1,42,12,frontier,True,optimal,2,2,0,False,False,False,0,18700,506100,560800,False
standard,S1,42,12,explanation,True,optimal,2,2,0,False,False,False,0,14100,582000,633500,False
standard,S1,42,12,assumption,True,optimal,2,2,0,False,False,False,0,0,513300,548600,False
standard,S1,42,12,fullscope,True,optimal,12,12,0,False,False,False,0,0,1119400,1165800,True
standard,S1,44,12,violated0,True,optimal,6,6,0,False,False,False,0,0,1479300,1521600,False
standard,S1,44,12,radius0,True,optimal,6,6,0,False,False,False,0,0,1346700,1392100,False
standard,S1,44,12,radius1,True,optimal,6,6,0,False,False,False,0,0,1334000,1389200,False
standard,S1,44,12,radius2,True,optimal,6,6,0,False,False,False,0,0,1339800,1389800,False
standard,S1,44,12,frontier,True,optimal,6,6,0,False,False,False,0,26900,1337400,1405400,False
standard,S1,44,12,explanation,True,optimal,6,6,0,False,False,False,0,27100,1396500,1465000,False
standard,S1,44,12,assumption,True,optimal,6,6,0,False,False,False,0,0,1340400,1382200,False
standard,S1,44,12,fullscope,True,optimal,12,12,0,False,False,False,0,0,1516000,1561500,True
standard,S1,45,12,violated0,True,optimal,2,2,0,False,False,False,0,0,566300,602000,False
standard,S1,45,12,radius0,True,optimal,2,2,0,False,False,False,0,0,645200,689100,False
standard,S1,45,12,radius1,True,optimal,2,2,0,False,False,False,0,0,559100,600400,False
standard,S1,45,12,radius2,True,optimal,2,2,0,False,False,False,0,0,543800,583600,False
standard,S1,45,12,frontier,True,optimal,2,2,0,False,False,False,0,16700,519800,570300,False
standard,S1,45,12,explanation,True,optimal,2,2,0,False,False,False,0,16100,548400,598400,False
standard,S1,45,12,assumption,True,optimal,2,2,0,False,False,False,0,0,525400,562000,False
standard,S1,45,12,fullscope,True,optimal,12,12,0,False,False,False,0,0,995900,1038300,True
standard,S1,50,12,violated0,True,optimal,4,4,0,False,False,False,0,0,885200,932600,False
standard,S1,50,12,radius0,True,optimal,4,4,0,False,False,False,0,0,712800,759700,False
standard,S1,50,12,radius1,True,optimal,6,6,0,False,False,False,0,0,720500,766400,False
standard,S1,50,12,radius2,True,optimal,7,7,0,False,False,False,0,0,736700,783000,False
standard,S1,50,12,frontier,True,optimal,4,4,0,False,False,False,0,37100,741200,821600,False
standard,S1,50,12,explanation,True,optimal,4,4,0,False,False,False,0,34700,651700,723500,False
standard,S1,50,12,assumption,True,optimal,4,4,0,False,False,False,0,0,1197100,1235600,False
standard,S1,50,12,fullscope,True,optimal,12,12,0,False,False,False,0,0,800200,844600,True
standard,S1,51,12,violated0,True,optimal,2,2,0,False,False,False,0,0,521700,556700,False
standard,S1,51,12,radius0,True,optimal,2,2,0,False,False,False,0,0,481900,518100,False
standard,S1,51,12,radius1,True,optimal,2,2,0,False,False,False,0,0,489500,528300,False
standard,S1,51,12,radius2,True,optimal,2,2,0,False,False,False,0,0,493000,531900,False
standard,S1,51,12,frontier,True,optimal,2,2,0,False,False,False,0,13000,501400,545400,False
standard,S1,51,12,explanation,True,optimal,2,2,0,False,False,False,0,14900,486300,532400,False
standard,S1,51,12,assumption,True,optimal,2,2,0,False,False,False,0,0,627100,668700,False
standard,S1,51,12,fullscope,True,optimal,12,12,0,False,False,False,0,0,978500,1027400,True
standard,S1,64,12,violated0,True,optimal,2,2,0,False,False,False,0,0,772800,822300,False
standard,S1,64,12,radius0,True,optimal,2,2,0,False,False,False,0,0,515500,557500,False
standard,S1,64,12,radius1,True,optimal,2,2,0,False,False,False,0,0,587100,2443700,False
standard,S1,64,12,radius2,True,optimal,2,2,0,False,False,False,0,0,497800,537400,False
standard,S1,64,12,frontier,True,optimal,2,2,0,False,False,False,0,14500,515500,563400,False
standard,S1,64,12,explanation,True,optimal,2,2,0,False,False,False,0,12500,495700,545300,False
standard,S1,64,12,assumption,True,optimal,2,2,0,False,False,False,0,0,499900,532200,False
standard,S1,64,12,fullscope,True,optimal,12,12,0,False,False,False,0,0,1168600,1211300,True
standard,S1,65,12,violated0,True,optimal,2,2,0,False,False,False,0,0,628900,670500,False
standard,S1,65,12,radius0,True,optimal,2,2,0,False,False,False,0,0,502700,540000,False
standard,S1,65,12,radius1,True,optimal,2,2,0,False,False,False,0,0,499600,538900,False
standard,S1,65,12,radius2,True,optimal,2,2,0,False,False,False,0,0,492200,530400,False
standard,S1,65,12,frontier,True,optimal,2,2,0,False,False,False,0,14700,543900,592200,False
standard,S1,65,12,explanation,True,optimal,2,2,0,False,False,False,0,12800,487500,532700,False
standard,S1,65,12,assumption,True,optimal,2,2,0,False,False,False,0,0,510400,548200,False
standard,S1,65,12,fullscope,True,optimal,12,12,0,False,False,False,0,0,1650500,1693000,True
standard,S1,73,12,violated0,True,optimal,2,2,0,False,False,False,0,0,488300,534300,False
standard,S1,73,12,radius0,True,optimal,2,2,0,False,False,False,0,0,284400,330600,False
standard,S1,73,12,radius1,True,optimal,3,3,0,False,False,False,0,0,326600,365600,False
standard,S1,73,12,radius2,True,optimal,4,4,0,False,False,False,0,0,622700,665000,False
standard,S1,73,12,frontier,True,optimal,2,2,0,False,False,False,0,27700,275400,335200,False
standard,S1,73,12,explanation,True,optimal,2,2,0,False,False,False,0,19500,264400,315000,False
standard,S1,73,12,assumption,True,optimal,2,2,0,False,False,False,0,0,459200,491900,False
standard,S1,73,12,fullscope,True,optimal,12,12,0,False,False,False,0,0,1327400,1370600,True
standard,S1,74,12,violated0,True,optimal,4,4,0,False,False,False,0,0,981300,1025100,False
standard,S1,74,12,radius0,True,optimal,4,4,0,False,False,False,0,0,911600,958500,False
standard,S1,74,12,radius1,True,optimal,4,4,0,False,False,False,0,0,890100,933900,False
standard,S1,74,12,radius2,True,optimal,4,4,0,False,False,False,0,0,893700,937400,False
standard,S1,74,12,frontier,True,optimal,4,4,0,False,False,False,0,27500,886100,950400,False
standard,S1,74,12,explanation,True,optimal,4,4,0,False,False,False,0,23400,889300,949300,False
standard,S1,74,12,assumption,True,optimal,4,4,0,False,False,False,0,0,883000,919700,False
standard,S1,74,12,fullscope,True,optimal,12,12,0,False,False,False,0,0,1945800,1989500,True
standard,S1,76,12,violated0,True,optimal,2,2,0,False,False,False,0,0,343400,382600,False
standard,S1,76,12,radius0,True,optimal,2,2,0,False,False,False,0,0,238400,275300,False
standard,S1,76,12,radius1,True,optimal,2,2,0,False,False,False,0,0,238200,274500,False
standard,S1,76,12,radius2,True,optimal,2,2,0,False,False,False,0,0,343700,386800,False
standard,S1,76,12,frontier,True,optimal,2,2,0,False,False,False,0,16900,281700,337400,False
standard,S1,76,12,explanation,True,optimal,2,2,0,False,False,False,0,16300,230900,277400,False
standard,S1,76,12,assumption,True,optimal,2,2,0,False,False,False,0,0,221900,253800,False
standard,S1,76,12,fullscope,True,optimal,12,12,0,False,False,False,0,0,948500,991800,True
standard,S1,77,12,violated0,True,optimal,2,2,0,False,False,False,0,0,544500,579800,False
standard,S1,77,12,radius0,True,optimal,2,2,0,False,False,False,0,0,508000,544600,False
standard,S1,77,12,radius1,True,optimal,2,2,0,False,False,False,0,0,494300,533000,False
standard,S1,77,12,radius2,True,optimal,2,2,0,False,False,False,0,0,655800,699100,False
standard,S1,77,12,frontier,True,optimal,2,2,0,False,False,False,0,13200,525200,580000,False
standard,S1,77,12,explanation,True,optimal,2,2,0,False,False,False,0,13100,553700,616300,False
standard,S1,77,12,assumption,True,optimal,2,2,0,False,False,False,0,0,573800,618900,False
standard,S1,77,12,fullscope,True,optimal,12,12,0,False,False,False,0,0,965500,1007200,True
standard,S1,79,12,violated0,True,optimal,2,2,0,False,False,False,0,0,579600,616600,False
standard,S1,79,12,radius0,True,optimal,2,2,0,False,False,False,0,0,532200,571600,False
standard,S1,79,12,radius1,True,optimal,3,3,0,False,False,False,0,0,566000,607100,False
standard,S1,79,12,radius2,True,optimal,4,4,0,False,False,False,0,0,611200,656600,False
standard,S1,79,12,frontier,True,optimal,2,2,0,False,False,False,0,18300,546800,599300,False
standard,S1,79,12,explanation,True,optimal,2,2,0,False,False,False,0,18200,521800,573700,False
standard,S1,79,12,assumption,True,optimal,2,2,0,False,False,False,0,0,568600,602000,False
standard,S1,79,12,fullscope,True,optimal,12,12,0,False,False,False,0,0,839600,882800,True
standard,S1,82,12,violated0,True,optimal,3,3,0,False,False,False,0,0,943500,991200,False
standard,S1,82,12,radius0,True,optimal,3,3,0,False,False,False,0,0,738300,781800,False
standard,S1,82,12,radius1,True,optimal,3,3,0,False,False,False,0,0,737600,781700,False
standard,S1,82,12,radius2,True,optimal,3,3,0,False,False,False,0,0,712100,753900,False
standard,S1,82,12,frontier,True,optimal,3,3,0,False,False,False,0,22000,712300,769500,False
standard,S1,82,12,explanation,True,optimal,3,3,0,False,False,False,0,19100,728800,784000,False
standard,S1,82,12,assumption,True,optimal,3,3,0,False,False,False,0,0,710600,745700,False
standard,S1,82,12,fullscope,True,optimal,12,12,0,False,False,False,0,0,1354200,1397700,True
standard,S2,54,18,violated0,True,optimal,2,2,0,False,False,False,0,0,787000,843700,False
standard,S2,54,18,radius0,True,optimal,2,2,0,False,False,False,0,0,559200,607600,False
standard,S2,54,18,radius1,True,optimal,2,2,0,False,False,False,0,0,555500,604200,False
standard,S2,54,18,radius2,True,optimal,2,2,0,False,False,False,0,0,520300,566700,False
standard,S2,54,18,frontier,True,optimal,2,2,0,False,False,False,0,17700,628200,688100,False
standard,S2,54,18,explanation,True,optimal,2,2,0,False,False,False,0,15000,547600,602000,False
standard,S2,54,18,assumption,True,optimal,2,2,0,False,False,False,0,0,523000,561100,False
standard,S2,54,18,fullscope,True,optimal,18,18,0,False,False,False,0,0,2213600,2266600,True
standard,S2,60,18,violated0,False,infeasible,2,2,0,False,False,False,0,0,352100,389400,False
standard,S2,60,18,radius0,False,infeasible,2,2,0,False,False,False,0,0,197200,227400,False
standard,S2,60,18,radius1,False,infeasible,6,6,0,False,False,False,0,0,350800,381600,False
standard,S2,60,18,radius2,True,optimal,10,10,0,False,False,False,0,0,751300,814500,False
standard,S2,60,18,frontier,True,optimal,2,10,2,False,False,True,8,252400,716600,1052800,False
standard,S2,60,18,explanation,True,optimal,2,11,3,True,False,True,9,289500,1152700,1709900,False
standard,S2,60,18,assumption,True,optimal,2,6,2,False,True,False,4,0,5287700,5396400,False
standard,S2,60,18,fullscope,True,optimal,18,18,0,False,False,False,0,0,2252200,2309600,True
standard,S2,67,18,violated0,True,optimal,2,2,0,False,False,False,0,0,783200,839200,False
standard,S2,67,18,radius0,True,optimal,2,2,0,False,False,False,0,0,547100,595800,False
standard,S2,67,18,radius1,True,optimal,2,2,0,False,False,False,0,0,555900,604500,False
standard,S2,67,18,radius2,True,optimal,2,2,0,False,False,False,0,0,529600,578100,False
standard,S2,67,18,frontier,True,optimal,2,2,0,False,False,False,0,16100,524700,579200,False
standard,S2,67,18,explanation,True,optimal,2,2,0,False,False,False,0,14200,536700,590100,False
standard,S2,67,18,assumption,True,optimal,2,2,0,False,False,False,0,0,528600,567000,False
standard,S2,67,18,fullscope,True,optimal,18,18,0,False,False,False,0,0,2013600,2069100,True
standard,S2,74,18,violated0,True,optimal,4,4,0,False,False,False,0,0,1153600,1213700,False
standard,S2,74,18,radius0,True,optimal,4,4,0,False,False,False,0,0,949900,1003400,False
standard,S2,74,18,radius1,True,optimal,4,4,0,False,False,False,0,0,923200,976700,False
standard,S2,74,18,radius2,True,optimal,4,4,0,False,False,False,0,0,1052400,1119200,False
standard,S2,74,18,frontier,True,optimal,4,4,0,False,False,False,0,27500,1012700,1084800,False
standard,S2,74,18,explanation,True,optimal,4,4,0,False,False,False,0,21000,935200,999700,False
standard,S2,74,18,assumption,True,optimal,4,4,0,False,False,False,0,0,942400,984300,False
standard,S2,74,18,fullscope,True,optimal,18,18,0,False,False,False,0,0,3166500,3221100,True
standard,S2,86,18,violated0,True,optimal,2,2,0,False,False,False,0,0,786700,842300,False
standard,S2,86,18,radius0,True,optimal,2,2,0,False,False,False,0,0,556700,605500,False
standard,S2,86,18,radius1,True,optimal,2,2,0,False,False,False,0,0,526100,573600,False
standard,S2,86,18,radius2,True,optimal,2,2,0,False,False,False,0,0,543600,591300,False
standard,S2,86,18,frontier,True,optimal,2,2,0,False,False,False,0,16100,524200,578000,False
standard,S2,86,18,explanation,True,optimal,2,2,0,False,False,False,0,14900,523300,576000,False
standard,S2,86,18,assumption,True,optimal,2,2,0,False,False,False,0,0,534900,581300,False
standard,S2,86,18,fullscope,True,optimal,18,18,0,False,False,False,0,0,1165300,1217600,True
standard,S2,87,18,violated0,True,optimal,2,2,0,False,False,False,0,0,381500,428100,False
standard,S2,87,18,radius0,True,optimal,2,2,0,False,False,False,0,0,282000,365700,False
standard,S2,87,18,radius1,True,optimal,3,3,0,False,False,False,0,0,351900,401200,False
standard,S2,87,18,radius2,True,optimal,5,5,0,False,False,False,0,0,446400,501500,False
standard,S2,87,18,frontier,True,optimal,2,2,0,False,False,False,0,25300,268600,330000,False
standard,S2,87,18,explanation,True,optimal,2,2,0,False,False,False,0,21900,263300,321900,False
standard,S2,87,18,assumption,True,optimal,2,2,0,False,False,False,0,0,383200,420900,False
standard,S2,87,18,fullscope,True,optimal,18,18,0,False,False,False,0,0,1612100,1665100,True
standard,S3,46,20,violated0,True,optimal,2,2,0,False,False,False,0,0,868300,927200,False
standard,S3,46,20,radius0,True,optimal,2,2,0,False,False,False,0,0,559700,611700,False
standard,S3,46,20,radius1,True,optimal,2,2,0,False,False,False,0,0,542700,594900,False
standard,S3,46,20,radius2,True,optimal,2,2,0,False,False,False,0,0,540100,590700,False
standard,S3,46,20,frontier,True,optimal,2,2,0,False,False,False,0,17500,530000,588100,False
standard,S3,46,20,explanation,True,optimal,2,2,0,False,False,False,0,14100,534000,589200,False
standard,S3,46,20,assumption,True,optimal,2,2,0,False,False,False,0,0,545400,586100,False
standard,S3,46,20,fullscope,True,optimal,20,20,0,False,False,False,0,0,1949800,2007000,True
standard,S3,47,20,violated0,True,optimal,2,2,0,False,False,False,0,0,608200,653700,False
standard,S3,47,20,radius0,True,optimal,2,2,0,False,False,False,0,0,523600,570500,False
standard,S3,47,20,radius1,True,optimal,2,2,0,False,False,False,0,0,535300,592700,False
standard,S3,47,20,radius2,True,optimal,2,2,0,False,False,False,0,0,533100,581500,False
standard,S3,47,20,frontier,True,optimal,2,2,0,False,False,False,0,14800,532600,587700,False
standard,S3,47,20,explanation,True,optimal,2,2,0,False,False,False,0,13700,533400,587700,False
standard,S3,47,20,assumption,True,optimal,2,2,0,False,False,False,0,0,526200,564800,False
standard,S3,47,20,fullscope,True,optimal,20,20,0,False,False,False,0,0,1725900,1781600,True
standard,S3,53,20,violated0,True,optimal,2,2,0,False,False,False,0,0,784100,843000,False
standard,S3,53,20,radius0,True,optimal,2,2,0,False,False,False,0,0,546100,596500,False
standard,S3,53,20,radius1,True,optimal,2,2,0,False,False,False,0,0,565700,617500,False
standard,S3,53,20,radius2,True,optimal,2,2,0,False,False,False,0,0,658200,712900,False
standard,S3,53,20,frontier,True,optimal,2,2,0,False,False,False,0,22000,593800,657600,False
standard,S3,53,20,explanation,True,optimal,2,2,0,False,False,False,0,15200,548700,603900,False
standard,S3,53,20,assumption,True,optimal,2,2,0,False,False,False,0,0,547800,587600,False
standard,S3,53,20,fullscope,True,optimal,20,20,0,False,False,False,0,0,2838700,2895800,True
standard,S3,54,20,violated0,True,optimal,2,2,0,False,False,False,0,0,728400,782900,False
standard,S3,54,20,radius0,True,optimal,2,2,0,False,False,False,0,0,545500,594700,False
standard,S3,54,20,radius1,True,optimal,2,2,0,False,False,False,0,0,543100,601800,False
standard,S3,54,20,radius2,True,optimal,2,2,0,False,False,False,0,0,524800,574100,False
standard,S3,54,20,frontier,True,optimal,2,2,0,False,False,False,0,18800,525000,584200,False
standard,S3,54,20,explanation,True,optimal,2,2,0,False,False,False,0,14300,537700,592100,False
standard,S3,54,20,assumption,True,optimal,2,2,0,False,False,False,0,0,528600,568500,False
standard,S3,54,20,fullscope,True,optimal,20,20,0,False,False,False,0,0,3057300,3113900,True
standard,S3,61,20,violated0,True,optimal,4,4,0,False,False,False,0,0,1169800,1231300,False
standard,S3,61,20,radius0,True,optimal,4,4,0,False,False,False,0,0,920100,975200,False
standard,S3,61,20,radius1,True,optimal,4,4,0,False,False,False,0,0,917400,974500,False
standard,S3,61,20,radius2,True,optimal,4,4,0,False,False,False,0,0,901400,955900,False
standard,S3,61,20,frontier,True,optimal,4,4,0,False,False,False,0,24600,927600,996400,False
standard,S3,61,20,explanation,True,optimal,4,4,0,False,False,False,0,20600,917100,981500,False
standard,S3,61,20,assumption,True,optimal,4,4,0,False,False,False,0,0,956900,1001700,False
standard,S3,61,20,fullscope,True,optimal,20,20,0,False,False,False,0,0,3209900,3268300,True
standard,S3,66,20,violated0,True,optimal,3,3,0,False,False,False,0,0,937400,998600,False
standard,S3,66,20,radius0,True,optimal,3,3,0,False,False,False,0,0,734400,826500,False
standard,S3,66,20,radius1,True,optimal,3,3,0,False,False,False,0,0,693700,747000,False
standard,S3,66,20,radius2,True,optimal,3,3,0,False,False,False,0,0,677000,729100,False
standard,S3,66,20,frontier,True,optimal,3,3,0,False,False,False,0,21900,694900,759500,False
standard,S3,66,20,explanation,True,optimal,3,3,0,False,False,False,0,20000,682800,745000,False
standard,S3,66,20,assumption,True,optimal,3,3,0,False,False,False,0,0,671400,714200,False
standard,S3,66,20,fullscope,True,optimal,20,20,0,False,False,False,0,0,1939500,2019200,True
standard,S3,73,20,violated0,True,optimal,2,2,0,False,False,False,0,0,864000,922600,False
standard,S3,73,20,radius0,True,optimal,2,2,0,False,False,False,0,0,538500,588700,False
standard,S3,73,20,radius1,True,optimal,2,2,0,False,False,False,0,0,550600,602100,False
standard,S3,73,20,radius2,True,optimal,2,2,0,False,False,False,0,0,519700,568500,False
standard,S3,73,20,frontier,True,optimal,2,2,0,False,False,False,0,18600,533600,595600,False
standard,S3,73,20,explanation,True,optimal,2,2,0,False,False,False,0,15400,547700,606300,False
standard,S3,73,20,assumption,True,optimal,2,2,0,False,False,False,0,0,524400,564900,False
standard,S3,73,20,fullscope,True,optimal,20,20,0,False,False,False,0,0,3060700,3117200,True
standard,S3,79,20,violated0,True,optimal,2,2,0,False,False,False,0,0,625800,684400,False
standard,S3,79,20,radius0,True,optimal,2,2,0,False,False,False,0,0,386700,438500,False
standard,S3,79,20,radius1,True,optimal,2,2,0,False,False,False,0,0,365400,414800,False
standard,S3,79,20,radius2,True,optimal,2,2,0,False,False,False,0,0,390700,439300,False
standard,S3,79,20,frontier,True,optimal,2,2,0,False,False,False,0,22600,368600,429400,False
standard,S3,79,20,explanation,True,optimal,2,2,0,False,False,False,0,16700,360900,416300,False
standard,S3,79,20,assumption,True,optimal,2,2,0,False,False,False,0,0,372000,411100,False
standard,S3,79,20,fullscope,True,optimal,20,20,0,False,False,False,0,0,3552900,3612600,True
standard,S3,80,20,violated0,True,optimal,2,2,0,False,False,False,0,0,712200,764900,False
standard,S3,80,20,radius0,True,optimal,2,2,0,False,False,False,0,0,640600,698300,False
standard,S3,80,20,radius1,True,optimal,2,2,0,False,False,False,0,0,560800,615000,False
standard,S3,80,20,radius2,True,optimal,2,2,0,False,False,False,0,0,544400,595900,False
standard,S3,80,20,frontier,True,optimal,2,2,0,False,False,False,0,18200,549900,608500,False
standard,S3,80,20,explanation,True,optimal,2,2,0,False,False,False,0,13900,528700,582100,False
standard,S3,80,20,assumption,True,optimal,2,2,0,False,False,False,0,0,517200,557000,False
standard,S3,80,20,fullscope,True,optimal,20,20,0,False,False,False,0,0,2669500,2726200,True
standard,S3,90,20,violated0,True,optimal,2,2,0,False,False,False,0,0,819000,880700,False
standard,S3,90,20,radius0,True,optimal,2,2,0,False,False,False,0,0,549200,600400,False
standard,S3,90,20,radius1,True,optimal,2,2,0,False,False,False,0,0,553800,606100,False
standard,S3,90,20,radius2,True,optimal,2,2,0,False,False,False,0,0,532100,582900,False
standard,S3,90,20,frontier,True,optimal,2,2,0,False,False,False,0,19100,534300,593700,False
standard,S3,90,20,explanation,True,optimal,2,2,0,False,False,False,0,14100,533800,592000,False
standard,S3,90,20,assumption,True,optimal,2,2,0,False,False,False,0,0,538000,579300,False
standard,S3,90,20,fullscope,True,optimal,20,20,0,False,False,False,0,0,2143100,2200200,True
